Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
K2SO4,25.0,0.09842,260.6,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
K2SO4,25.0,0.09842,294.1,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
K2SO4,25.0,0.09842,312.8,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
K2SO4,25.0,0.09842,369.1,0.17244746332120672,0.0,0.0,0.0,0.07402722537207358,0.0,0.0,0.0,0.024392537892187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24647479352443682,0.29525999999999997
K2SO4,5.0,0.1048,0.1,0.18973732652235617,0.0,0.0,0.0,0.08493726725020233,0.0,0.0,0.0,0.01986267383571367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27467462950603055,0.3144
K2SO4,10.0,0.1048,0.1,0.18830601340840916,0.0,0.0,0.0,0.08350593516596305,0.0,0.0,0.0,0.021293987052164322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718119925348986,0.3144
K2SO4,25.0,0.1048,0.1,0.18400661761001408,0.0,0.0,0.0,0.07920644727749616,0.0,0.0,0.0,0.02559338331607381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632131402731343,0.3144
K2SO4,35.0,0.1048,0.1,0.18119092133661152,0.0,0.0,0.0,0.07639064676322978,0.0,0.0,0.0,0.02840908008122546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25758166972063407,0.3144
K2SO4,45.0,0.1048,0.1,0.1784585004062913,0.0,0.0,0.0,0.07365807054581695,0.0,0.0,0.0,0.031141501708496305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521167022080589,0.3144
K2SO4,70.0,0.1048,0.1,0.17216081985868445,0.0,0.0,0.0,0.06735964013430092,0.0,0.0,0.0,0.03743918538691475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23952067208482378,0.3144
K2SO4,90.0,0.1048,0.1,0.16780088423161355,0.0,0.0,0.0,0.06299848205669445,0.0,0.0,0.0,0.04179912584555127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23079963789132069,0.3144
