Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_NH4,m_free_Ca,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,I_eff,I_formal
KCl,10.0,0.75,0.1,0.750000000963253,0.750000000963253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750000072251964,0.75
KCl,10.0,1.0,0.1,1.0000000012526746,1.0000000012526746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000070783909,1.0
KCl,20.0,0.5,0.1,0.5000000010046115,0.5000000010046115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000001125289748,0.5
KCl,20.0,0.75,0.1,0.7500000014898944,0.7500000014898944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7500001117544294,0.75
KCl,20.0,1.0,0.1,1.0000000019419393,1.0000000019419393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000001097316429,1.0
KCl,20.0,1.5,0.1,1.5000000027381226,1.5000000027381226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500000104060008,1.5
KCl,25.0,0.0001,0.1,0.0001000000001833,0.0001000000001833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001001017762384,0.0001
KCl,25.0,0.001,0.1,0.0010000000018777,0.0010000000018777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010001042287445,0.001
KCl,25.0,0.01,0.1,0.010000000020048,0.010000000020048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100001112992166,0.01
KCl,25.0,0.05022,0.1,0.0502200001099235,0.0502200001099235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050220121604123,0.05022
KCl,25.0,0.05022,25.8,0.050220000122311,0.050220000122311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502201353080116,0.05022
KCl,25.0,0.05022,51.7,0.0502200001348856,0.0502200001348856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502201492187488,0.05022
KCl,25.0,0.05022,55.4,0.0502200001366901,0.0502200001366901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502201512150263,0.05022
KCl,25.0,0.05022,76.6,0.0502200001470726,0.0502200001470726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502201627007466,0.05022
KCl,25.0,0.05022,102.3,0.0502200001597631,0.0502200001597631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502201767397854,0.05022
KCl,25.0,0.05022,128.5,0.0502200001728179,0.0502200001728179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502201911818144,0.05022
KCl,25.0,0.05022,154.2,0.0502200001857159,0.0502200001857159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502202054503437,0.05022
KCl,25.0,0.05022,160.5,0.0502200001888859,0.0502200001888859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502202089571548,0.05022
KCl,25.0,0.05022,184.8,0.0502200002011079,0.0502200002011079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502202224779049,0.05022
