Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
CaSO4,90.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0009008285714829725,0.0009010446493106492,0.0,0.0,0.0,0.0,0.0,0.00011890559062505703,0.0,0.0,0.0,0.0,0.003604578819904343,0.00408
CaSO4,5.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.00986868278547711,0.009868693139676681,0.0,0.0,0.0,0.0,0.0,0.002581304646471962,0.0,0.0,0.0,0.0,0.039474812795908545,0.0498
CaSO4,10.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.009869657120360878,0.009869671353561415,0.0,0.0,0.0,0.0,0.0,0.002580325429124719,0.0,0.0,0.0,0.0,0.03947873479631915,0.0498
CaSO4,25.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.009787649045441655,0.009787684624089672,0.0,0.0,0.0,0.0,0.0,0.0026623060274207962,0.0,0.0,0.0,0.0,0.03915082044190073,0.0498
CaSO4,35.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.00968214030928923,0.009682203378364772,0.0,0.0,0.0,0.0,0.0,0.002767778368107554,0.0,0.0,0.0,0.0,0.03872891892604897,0.0498
CaSO4,45.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.009545817213464276,0.009545925257280763,0.0,0.0,0.0,0.0,0.0,0.002904040150617979,0.0,0.0,0.0,0.0,0.0381838276156521,0.0498
CaSO4,70.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.009091965839499404,0.009092320382964203,0.0,0.0,0.0,0.0,0.0,0.0033575269568430367,0.0,0.0,0.0,0.0,0.036369429079203805,0.0498
CaSO4,90.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.00861983597022862,0.008620617174322122,0.0,0.0,0.0,0.0,0.0,0.0038289316447141235,0.0,0.0,0.0,0.0,0.03448261672679013,0.0498
K2SO4,5.0,0.000102,0.1,0.00020385615114650954,0.0,0.0,0.0,0.00010185591316824704,0.0,0.0,0.0,1.4384649709897994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030575603335756727,0.000306
K2SO4,10.0,0.000102,0.1,0.00020385790175712418,0.0,0.0,0.0,0.00010185756735699855,0.0,0.0,0.0,1.42095106348205e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030577076052227143,0.000306
K2SO4,25.0,0.000102,0.1,0.00020385471917167548,0.0,0.0,0.0,0.00010185380991113976,0.0,0.0,0.0,1.4527393981356125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003058107179108488,0.000306
K2SO4,35.0,0.000102,0.1,0.00020384732538624912,0.0,0.0,0.0,0.00010184559464383401,0.0,0.0,0.0,1.52663575411518e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030583906728470214,0.000306
K2SO4,45.0,0.000102,0.1,0.00020383637713595386,0.0,0.0,0.0,0.0001018331516937666,0.0,0.0,0.0,1.636058175955085e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030587135163544606,0.000306
K2SO4,70.0,0.000102,0.1,0.0002037933173176173,0.0,0.0,0.0,0.00010177940900431738,0.0,0.0,0.0,2.0663855219664997e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030597008604492826,0.000306
K2SO4,90.0,0.000102,0.1,0.00020373954458357592,0.0,0.0,0.0,0.00010169883672837906,0.0,0.0,0.0,2.603707909302975e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030604825178912173,0.000306
K2SO4,5.0,0.00105,0.1,0.0020872209220059,0.0,0.0,0.0,0.0010372188240691345,0.0,0.0,0.0,1.2779054513708173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031244846742090127,0.00315
K2SO4,10.0,0.00105,0.1,0.0020873837252531947,0.0,0.0,0.0,0.0010373807828647629,0.0,0.0,0.0,1.2616243414846768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031248208938722713,0.00315
K2SO4,25.0,0.00105,0.1,0.0020871433716272646,0.0,0.0,0.0,0.0010371354594551413,0.0,0.0,0.0,1.285655886594157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003124382108157338,0.00315
