Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
MgSO4,15.0,0.7798226786031666,500.0,1.000000022652977e-16,1.000000022652977e-16,1.000000022652977e-16,0.44401755056541287,0.44401878472304057,1.0000000226529774e-16,1.000000022652977e-16,1.000000022652977e-16,1.000000022652977e-16,1.0000000226529774e-16,0.3358039051673684,1.000000022652977e-16,1.000000022652977e-16,1.000000022652977e-16,1.000000022652977e-16,1.000000022652977e-16,1.7760739279579507,3.1192907144126663
MgSO4,15.0,0.7443778527041977,800.0,1.0000000186511441e-16,1.0000000186511441e-16,1.0000000186511441e-16,0.6131642515194963,0.6131652850609307,1.0000000186511445e-16,1.0000000186511441e-16,1.0000000186511441e-16,1.0000000186511441e-16,1.0000000186511445e-16,0.13121258145943865,1.0000000186511441e-16,1.0000000186511441e-16,1.0000000186511441e-16,1.0000000186511441e-16,1.0000000186511441e-16,2.45266010841531,2.9775114108167906
MgSO4,10.0,0.8304778050757311,200.0,1.0000000105506039e-16,1.0000000105506039e-16,1.0000000105506043e-16,0.2946227373545708,0.2946231875551479,1.0000000105506043e-16,1.0000000105506039e-16,1.0000000105506039e-16,1.0000000105506039e-16,1.0000000105506039e-16,0.5358545246420438,1.0000000105506039e-16,1.0000000105506039e-16,1.0000000105506039e-16,1.0000000105506039e-16,1.0000000105506039e-16,1.1784924354435413,3.3219112203029244
MgSO4,10.0,0.7783839618099738,500.0,1.0000000221089878e-16,1.0000000221089878e-16,1.0000000221089882e-16,0.5239816063641337,0.5239828243298015,1.0000000221089882e-16,1.0000000221089878e-16,1.0000000221089878e-16,1.0000000221089878e-16,1.0000000221089878e-16,0.2544011514740654,1.0000000221089878e-16,1.0000000221089878e-16,1.0000000221089878e-16,1.0000000221089878e-16,1.0000000221089878e-16,2.0959300885741388,3.1135358472398953
MgSO4,10.0,0.7431291644610297,800.0,1.0000000185115797e-16,1.0000000185115797e-16,1.0000000185115797e-16,0.6780654266175741,0.6780664537898562,1.0000000185115802e-16,1.0000000185115797e-16,1.0000000185115797e-16,1.0000000185115797e-16,1.0000000185115802e-16,0.06506272440636972,1.0000000185115797e-16,1.0000000185115797e-16,1.0000000185115797e-16,1.0000000185115797e-16,1.0000000185115797e-16,2.712264788322616,2.972516657844119
MgSO4,5.0,0.829078982,200.0,1.0000000089876175e-16,1.0000000089876175e-16,1.000000008987618e-16,0.33844258877240524,0.33844299815298234,1.000000008987618e-16,1.0000000089876175e-16,1.0000000089876175e-16,1.0000000089876175e-16,1.0000000089876175e-16,0.49063592211564944,1.0000000089876175e-16,1.0000000089876175e-16,1.0000000089876175e-16,1.0000000089876175e-16,1.0000000089876175e-16,1.3537716727194191,3.316315928
MgSO4,5.0,0.7770186821706322,500.0,1.0000000221291129e-16,1.0000000221291129e-16,1.0000000221291134e-16,0.6074599788326452,0.6074612038643152,1.0000000221291134e-16,1.0000000221291129e-16,1.0000000221291129e-16,1.0000000221291129e-16,1.0000000221291129e-16,0.16955749403809028,1.0000000221291129e-16,1.0000000221291129e-16,1.0000000221291129e-16,1.0000000221291129e-16,1.0000000221291129e-16,2.4298435936972593,3.1080747286825288
MgSO4,0.0,0.8277621917029147,200.0,1.0000000077526073e-16,1.0000000077526073e-16,1.000000007752608e-16,0.3925173429239873,0.39251771685000625,1.000000007752608e-16,1.0000000077526073e-16,1.0000000077526073e-16,1.0000000077526073e-16,1.0000000077526073e-16,0.43524443610531494,1.0000000077526073e-16,1.0000000077526073e-16,1.0000000077526073e-16,1.0000000077526073e-16,1.0000000077526073e-16,1.5700705498659038,3.3110487668116586
MgSO4,0.0,0.7757940189615478,500.0,1.0000000225705967e-16,1.0000000225705967e-16,1.000000022570597e-16,0.6825254590579419,0.6825267108417999,1.000000022570597e-16,1.0000000225705967e-16,1.0000000225705967e-16,1.0000000225705967e-16,1.0000000225705967e-16,0.09326732504956459,1.0000000225705967e-16,1.0000000225705967e-16,1.0000000225705967e-16,1.0000000225705967e-16,1.0000000225705967e-16,2.7301055926079116,3.103176075846191
MgSO4,-5.0,0.8266037864625893,200.0,1.000000006799399e-16,1.000000006799399e-16,1.0000000067993994e-16,0.459122787688027,0.45912313177447867,1.0000000067993994e-16,1.000000006799399e-16,1.000000006799399e-16,1.000000006799399e-16,1.000000006799399e-16,0.3674806325569778,1.000000006799399e-16,1.000000006799399e-16,1.000000006799399e-16,1.000000006799399e-16,1.000000006799399e-16,1.8364922163339217,3.306415145850357
