Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
MgSO4,10.0,0.7431291644610297,800.0,1.0000000202340193e-16,1.0000000202340193e-16,1.0000000202340193e-16,0.7354168251388702,0.7354179479414181,1.0000000202340197e-16,1.0000000202340193e-16,1.0000000202340193e-16,1.0000000202340193e-16,1.0000000202340197e-16,0.007711231533932931,1.0000000202340193e-16,1.0000000202340193e-16,1.0000000202340193e-16,1.0000000202340193e-16,1.0000000202340193e-16,2.941670669274438,2.972516657844119
MgSO4,5.0,0.829078982,200.0,1.0000000159258525e-16,1.0000000159258525e-16,1.000000015925853e-16,0.6677343591342227,0.6677351055449494,1.000000015925853e-16,1.0000000159258525e-16,1.0000000159258525e-16,1.0000000159258525e-16,1.0000000159258525e-16,0.16134376463988995,1.0000000159258525e-16,1.0000000159258525e-16,1.0000000159258525e-16,1.0000000159258525e-16,1.0000000159258525e-16,2.670939813342167,3.316315928
MgSO4,5.0,0.7770186821706322,500.0,1.0000000276579416e-16,1.0000000276579416e-16,1.0000000276579419e-16,0.7513014406523255,0.7513029726268643,1.0000000276579419e-16,1.0000000276579416e-16,1.0000000276579416e-16,1.0000000276579416e-16,1.0000000276579416e-16,0.025715729300234736,1.0000000276579416e-16,1.0000000276579416e-16,1.0000000276579416e-16,1.0000000276579416e-16,1.0000000276579416e-16,3.0052103617460735,3.1080747286825288
MgSO4,0.0,0.8277621917029147,200.0,1.000000009204356e-16,1.000000009204356e-16,1.0000000092043565e-16,0.28931560061994144,0.28931589858110723,1.000000009204356e-16,1.000000009204356e-16,1.000000009204356e-16,1.000000009204356e-16,1.000000009204356e-16,0.5384460940637741,1.0000000092043565e-16,1.000000009204356e-16,1.000000009204356e-16,1.000000009204356e-16,1.000000009204356e-16,1.157263509301091,3.3110487668116586
MgSO4,0.0,0.7757940189615478,500.0,1.0000000255345745e-16,1.0000000255345745e-16,1.0000000255345749e-16,0.7641172786602746,0.764118694955988,1.0000000255345749e-16,1.0000000255345745e-16,1.0000000255345745e-16,1.0000000255345745e-16,1.0000000255345745e-16,0.011675343180375447,1.0000000255345745e-16,1.0000000255345745e-16,1.0000000255345745e-16,1.0000000255345745e-16,1.0000000255345745e-16,3.056473364560157,3.103176075846191
MgSO4,-5.0,0.8266037864625893,200.0,1.0000000106552622e-16,1.0000000106552622e-16,1.0000000106552627e-16,0.7386969340364011,0.7386974803563521,1.0000000106552627e-16,1.0000000106552622e-16,1.0000000106552622e-16,1.0000000106552622e-16,1.0000000106552622e-16,0.08790627355399859,1.0000000106552622e-16,1.0000000106552622e-16,1.0000000106552622e-16,1.0000000106552622e-16,1.0000000106552622e-16,2.954789420218805,3.306415145850357
MgSO4,-5.0,0.7747764113329731,500.0,1.0000000247691952e-16,1.0000000247691952e-16,1.0000000247691957e-16,0.770471973300568,0.7704733478648897,1.0000000247691957e-16,1.0000000247691952e-16,1.0000000247691952e-16,1.0000000247691952e-16,1.0000000247691952e-16,0.004303082458652356,1.0000000247691952e-16,1.0000000247691952e-16,1.0000000247691952e-16,1.0000000247691952e-16,1.0000000247691952e-16,3.081892017175229,3.0991056453318926
MgSO4,-10.0,0.8257563477987467,200.0,1.0000000086949716e-16,1.0000000086949716e-16,1.000000008694972e-16,0.7699829108975262,0.7699833710032908,1.000000008694972e-16,1.0000000086949716e-16,1.0000000086949716e-16,1.0000000086949716e-16,1.0000000086949716e-16,0.0557729631983993,1.0000000086949716e-16,1.0000000086949716e-16,1.0000000086949716e-16,1.0000000086949716e-16,1.0000000086949716e-16,3.0799330464266164,3.303025391194987
MgSO4,-10.0,0.7739642453187681,500.0,1.0000000262790899e-16,1.0000000262790899e-16,1.0000000262790905e-16,0.7727663728039021,0.7727678313944251,1.0000000262790905e-16,1.0000000262790899e-16,1.0000000262790899e-16,1.0000000262790899e-16,1.0000000262790899e-16,0.0011964342118060843,1.0000000262790899e-16,1.0000000262790899e-16,1.0000000262790899e-16,1.0000000262790899e-16,1.0000000262790899e-16,3.091069867049511,3.0958569812750723
MgSO4,-15.0,0.8251411193408457,200.0,1.0000000070914173e-16,1.0000000070914173e-16,1.0000000070914178e-16,0.7951059288074156,0.7951063127055046,1.0000000070914178e-16,1.0000000070914173e-16,1.0000000070914173e-16,1.0000000070914173e-16,1.0000000070914173e-16,0.03003480344602377,1.0000000070914173e-16,1.0000000070914173e-16,1.0000000070914173e-16,1.0000000070914173e-16,1.0000000070914173e-16,3.1804248766435843,3.3005644773633827
